image,distance,aq_scale,aq_mean,file_size,bpp,dssim,ssimulacra2,encode_ms
ecom_marketing_16333901_Tailors sewing clothes in studio.png,1,0.750,0.0596,56701,1.2038,0.000344,83.47,8
ecom_marketing_16333901_Tailors sewing clothes in studio.png,1,1.000,0.0794,55736,1.1834,0.000381,82.55,9
ecom_marketing_16333901_Tailors sewing clothes in studio.png,1,1.250,0.0993,54823,1.1640,0.000422,81.60,8
ecom_marketing_16333901_Tailors sewing clothes in studio.png,1,1.500,0.1191,53931,1.1450,0.000462,80.85,8
ecom_marketing_16333901_Tailors sewing clothes in studio.png,1,1.750,0.1390,53119,1.1278,0.000505,80.26,8
ecom_marketing_16333901_Tailors sewing clothes in studio.png,1,2.000,0.1589,52329,1.1110,0.000538,79.72,8
ecom_marketing_16333901_Tailors sewing clothes in studio.png,1,2.500,0.1986,50873,1.0801,0.000608,78.54,8
ecom_marketing_16333901_Tailors sewing clothes in studio.png,1,3.000,0.2383,49469,1.0503,0.000684,77.28,8
ecom_marketing_16333901_Tailors sewing clothes in studio.png,1.5,0.250,0.0206,49044,1.0413,0.000501,81.37,8
ecom_marketing_16333901_Tailors sewing clothes in studio.png,1.5,0.500,0.0411,47929,1.0176,0.000541,80.39,8
ecom_marketing_16333901_Tailors sewing clothes in studio.png,1.5,0.750,0.0617,46970,0.9972,0.000594,79.22,8
ecom_marketing_16333901_Tailors sewing clothes in studio.png,1.5,1.000,0.0823,46050,0.9777,0.000648,78.55,8
ecom_marketing_16333901_Tailors sewing clothes in studio.png,1.5,1.250,0.1028,45298,0.9617,0.000692,77.93,8
ecom_marketing_16333901_Tailors sewing clothes in studio.png,1.5,1.500,0.1234,44478,0.9443,0.000763,77.22,8
ecom_marketing_16333901_Tailors sewing clothes in studio.png,1.5,1.750,0.1440,43752,0.9289,0.000811,76.50,8
ecom_marketing_16333901_Tailors sewing clothes in studio.png,1.5,2.000,0.1645,43084,0.9147,0.000866,75.59,8
ecom_marketing_16333901_Tailors sewing clothes in studio.png,1.5,2.500,0.2056,41817,0.8878,0.000981,74.25,8
ecom_marketing_16333901_Tailors sewing clothes in studio.png,1.5,3.000,0.2468,40615,0.8623,0.001098,72.79,8
ecom_marketing_16333901_Tailors sewing clothes in studio.png,2,0.250,0.0244,43372,0.9208,0.000715,78.53,8
ecom_marketing_16333901_Tailors sewing clothes in studio.png,2,0.500,0.0488,42330,0.8987,0.000760,77.87,8
ecom_marketing_16333901_Tailors sewing clothes in studio.png,2,0.750,0.0733,41428,0.8796,0.000816,76.93,8
ecom_marketing_16333901_Tailors sewing clothes in studio.png,2,1.000,0.0977,40692,0.8639,0.000872,75.94,8
ecom_marketing_16333901_Tailors sewing clothes in studio.png,2,1.250,0.1221,39935,0.8479,0.000932,75.17,8
ecom_marketing_16333901_Tailors sewing clothes in studio.png,2,1.500,0.1465,39284,0.8341,0.000989,74.42,8
ecom_marketing_16333901_Tailors sewing clothes in studio.png,2,1.750,0.1710,38563,0.8187,0.001055,73.70,8
ecom_marketing_16333901_Tailors sewing clothes in studio.png,2,2.000,0.1954,37862,0.8039,0.001124,72.98,8
ecom_marketing_16333901_Tailors sewing clothes in studio.png,2,2.500,0.2442,36598,0.7770,0.001265,71.47,8
ecom_marketing_16333901_Tailors sewing clothes in studio.png,2,3.000,0.2931,35344,0.7504,0.001418,70.13,9
ecom_marketing_16333901_Tailors sewing clothes in studio.png,3,0.250,0.0358,36117,0.7668,0.001148,73.76,8
ecom_marketing_16333901_Tailors sewing clothes in studio.png,3,0.500,0.0715,35344,0.7504,0.001203,73.03,8
ecom_marketing_16333901_Tailors sewing clothes in studio.png,3,0.750,0.1073,34610,0.7348,0.001256,72.42,8
ecom_marketing_16333901_Tailors sewing clothes in studio.png,3,1.000,0.1431,33980,0.7214,0.001306,71.86,8
ecom_marketing_16333901_Tailors sewing clothes in studio.png,3,1.250,0.1788,33370,0.7085,0.001389,70.94,8
ecom_marketing_16333901_Tailors sewing clothes in studio.png,3,1.500,0.2146,32794,0.6963,0.001460,70.25,8
ecom_marketing_16333901_Tailors sewing clothes in studio.png,3,1.750,0.2504,32229,0.6843,0.001536,69.66,8
ecom_marketing_16333901_Tailors sewing clothes in studio.png,3,2.000,0.2861,31647,0.6719,0.001622,68.65,8
ecom_marketing_16333901_Tailors sewing clothes in studio.png,3,2.500,0.3577,30522,0.6480,0.001770,67.51,8
ecom_marketing_16333901_Tailors sewing clothes in studio.png,3,3.000,0.4292,29620,0.6289,0.001927,66.25,9
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,0.5,0.250,0.0338,344806,2.8240,0.000147,88.70,37
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,0.5,0.500,0.0676,339465,2.7802,0.000151,88.69,27
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,0.5,0.750,0.1015,334807,2.7421,0.000156,88.42,26
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,0.5,1.000,0.1353,330420,2.7061,0.000162,88.23,26
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,0.5,1.250,0.1691,326163,2.6713,0.000169,88.00,25
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,0.5,1.500,0.2029,322296,2.6396,0.000177,87.92,26
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,0.5,1.750,0.2368,318597,2.6093,0.000184,87.50,25
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,0.5,2.000,0.2706,315029,2.5801,0.000193,87.30,25
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,0.5,2.500,0.3382,307944,2.5221,0.000211,86.69,25
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,0.5,3.000,0.4059,301158,2.4665,0.000230,86.03,24
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,1,0.250,0.0338,198805,1.6282,0.000429,85.21,23
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,1,0.500,0.0676,194192,1.5904,0.000443,84.90,22
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,1,0.750,0.1015,190075,1.5567,0.000460,84.40,22
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,1,1.000,0.1353,186290,1.5257,0.000479,84.01,22
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,1,1.250,0.1691,182863,1.4976,0.000499,83.40,22
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,1,1.500,0.2029,179503,1.4701,0.000521,83.01,22
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,1,1.750,0.2368,176573,1.4461,0.000543,82.33,21
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,1,2.000,0.2706,173513,1.4211,0.000565,82.03,21
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,1,2.500,0.3382,167616,1.3728,0.000612,81.38,21
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,1,3.000,0.4059,162279,1.3291,0.000660,80.76,21
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,1.5,0.250,0.0372,142566,1.1676,0.000742,81.98,21
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,1.5,0.500,0.0744,138437,1.1338,0.000767,81.25,21
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,1.5,0.750,0.1115,134861,1.1045,0.000796,80.53,20
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,1.5,1.000,0.1487,131526,1.0772,0.000826,80.02,21
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,1.5,1.250,0.1859,128317,1.0509,0.000858,79.66,20
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,1.5,1.500,0.2231,125367,1.0268,0.000893,79.21,19
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,1.5,1.750,0.2602,122631,1.0043,0.000929,78.81,20
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,1.5,2.000,0.2974,120146,0.9840,0.000964,78.41,20
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,1.5,2.500,0.3718,115770,0.9482,0.001036,77.57,20
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,1.5,3.000,0.4461,111699,0.9148,0.001110,76.61,20
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,2,0.250,0.0418,113271,0.9277,0.001051,79.01,20
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,2,0.500,0.0836,109922,0.9003,0.001086,78.40,21
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,2,0.750,0.1255,106943,0.8759,0.001124,77.85,19
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,2,1.000,0.1673,104433,0.8553,0.001163,77.42,19
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,2,1.250,0.2091,101884,0.8344,0.001203,76.92,20
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,2,1.500,0.2509,99621,0.8159,0.001248,76.51,19
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,2,1.750,0.2928,97591,0.7993,0.001295,75.95,19
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,2,2.000,0.3346,95733,0.7841,0.001341,75.47,20
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,2,2.500,0.4182,92383,0.7566,0.001432,74.25,19
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,2,3.000,0.5019,89148,0.7301,0.001524,73.24,20
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,3,0.250,0.0517,86959,0.7122,0.001534,74.23,20
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,3,0.500,0.1035,84806,0.6946,0.001577,73.72,20
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,3,0.750,0.1552,82853,0.6786,0.001625,73.11,18
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,3,1.000,0.2070,81017,0.6635,0.001676,72.62,19
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,3,1.250,0.2587,79221,0.6488,0.001728,72.06,18
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,3,1.500,0.3105,77666,0.6361,0.001785,71.52,18
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,3,1.750,0.3622,76313,0.6250,0.001839,71.03,19
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,3,2.000,0.4140,75096,0.6150,0.001893,70.50,18
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,3,2.500,0.5175,72849,0.5966,0.002007,69.45,18
ecom_marketing_martin-pechy-iXHdGk8JVYU-unsplash.png,3,3.000,0.6210,70840,0.5802,0.002117,68.42,18
ecom_marketing_pexels-karola-g-5625047.png,0.5,0.250,0.0227,76670,1.4385,0.000215,89.43,9
ecom_marketing_pexels-karola-g-5625047.png,0.5,0.500,0.0453,74983,1.4068,0.000217,89.23,12
ecom_marketing_pexels-karola-g-5625047.png,0.5,0.750,0.0680,73444,1.3779,0.000221,89.01,12
ecom_marketing_pexels-karola-g-5625047.png,0.5,1.000,0.0906,71888,1.3487,0.000226,88.86,11
ecom_marketing_pexels-karola-g-5625047.png,0.5,1.250,0.1133,70419,1.3212,0.000229,88.45,12
ecom_marketing_pexels-karola-g-5625047.png,0.5,1.500,0.1359,69019,1.2949,0.000233,88.37,12
ecom_marketing_pexels-karola-g-5625047.png,0.5,1.750,0.1586,67742,1.2710,0.000237,88.30,12
ecom_marketing_pexels-karola-g-5625047.png,0.5,2.000,0.1812,66525,1.2481,0.000240,88.23,11
ecom_marketing_pexels-karola-g-5625047.png,0.5,2.500,0.2265,64178,1.2041,0.000247,87.79,12
ecom_marketing_pexels-karola-g-5625047.png,0.5,3.000,0.2718,61960,1.1625,0.000256,87.43,11
ecom_marketing_pexels-karola-g-5625047.png,1,0.250,0.0227,32477,0.6093,0.000396,84.50,10
ecom_marketing_pexels-karola-g-5625047.png,1,0.500,0.0453,31732,0.5953,0.000398,84.38,10
ecom_marketing_pexels-karola-g-5625047.png,1,0.750,0.0680,31046,0.5825,0.000399,84.00,10
ecom_marketing_pexels-karola-g-5625047.png,1,1.000,0.0906,30376,0.5699,0.000401,83.94,10
ecom_marketing_pexels-karola-g-5625047.png,1,1.250,0.1133,29772,0.5586,0.000404,83.79,10
ecom_marketing_pexels-karola-g-5625047.png,1,1.500,0.1359,29150,0.5469,0.000406,83.64,10
ecom_marketing_pexels-karola-g-5625047.png,1,1.750,0.1586,28537,0.5354,0.000409,83.49,10
ecom_marketing_pexels-karola-g-5625047.png,1,2.000,0.1812,28011,0.5255,0.000412,83.29,10
ecom_marketing_pexels-karola-g-5625047.png,1,2.500,0.2265,27085,0.5082,0.000422,82.80,11
ecom_marketing_pexels-karola-g-5625047.png,1,3.000,0.2718,26259,0.4927,0.000430,82.33,11
ecom_marketing_pexels-karola-g-5625047.png,1.5,0.250,0.0265,21710,0.4073,0.000479,82.22,10
ecom_marketing_pexels-karola-g-5625047.png,1.5,0.500,0.0530,21295,0.3995,0.000481,81.94,11
ecom_marketing_pexels-karola-g-5625047.png,1.5,0.750,0.0796,20909,0.3923,0.000485,81.64,10
ecom_marketing_pexels-karola-g-5625047.png,1.5,1.000,0.1061,20566,0.3859,0.000489,81.38,11
ecom_marketing_pexels-karola-g-5625047.png,1.5,1.250,0.1326,20235,0.3796,0.000493,81.16,10
ecom_marketing_pexels-karola-g-5625047.png,1.5,1.500,0.1591,19903,0.3734,0.000498,80.97,10
ecom_marketing_pexels-karola-g-5625047.png,1.5,1.750,0.1856,19654,0.3687,0.000502,80.68,10
ecom_marketing_pexels-karola-g-5625047.png,1.5,2.000,0.2121,19415,0.3643,0.000507,80.38,10
ecom_marketing_pexels-karola-g-5625047.png,1.5,2.500,0.2652,18956,0.3556,0.000517,79.85,10
ecom_marketing_pexels-karola-g-5625047.png,1.5,3.000,0.3182,18527,0.3476,0.000529,79.03,10
ecom_marketing_pexels-karola-g-5625047.png,2,0.250,0.0318,17382,0.3261,0.000582,79.67,10
ecom_marketing_pexels-karola-g-5625047.png,2,0.500,0.0637,17081,0.3205,0.000584,79.53,10
ecom_marketing_pexels-karola-g-5625047.png,2,0.750,0.0955,16776,0.3147,0.000585,79.31,10
ecom_marketing_pexels-karola-g-5625047.png,2,1.000,0.1274,16556,0.3106,0.000589,79.06,10
ecom_marketing_pexels-karola-g-5625047.png,2,1.250,0.1592,16323,0.3062,0.000594,78.72,10
ecom_marketing_pexels-karola-g-5625047.png,2,1.500,0.1911,16145,0.3029,0.000601,78.47,10
ecom_marketing_pexels-karola-g-5625047.png,2,1.750,0.2229,15961,0.2995,0.000607,78.22,11
ecom_marketing_pexels-karola-g-5625047.png,2,2.000,0.2548,15785,0.2962,0.000613,77.94,9
ecom_marketing_pexels-karola-g-5625047.png,2,2.500,0.3185,15492,0.2907,0.000631,76.89,9
ecom_marketing_pexels-karola-g-5625047.png,2,3.000,0.3822,15205,0.2853,0.000650,75.82,10
ecom_marketing_pexels-karola-g-5625047.png,3,0.250,0.0432,13798,0.2589,0.000839,74.25,10
ecom_marketing_pexels-karola-g-5625047.png,3,0.500,0.0863,13593,0.2550,0.000846,73.91,10
ecom_marketing_pexels-karola-g-5625047.png,3,0.750,0.1295,13434,0.2520,0.000854,73.59,10
ecom_marketing_pexels-karola-g-5625047.png,3,1.000,0.1727,13282,0.2492,0.000864,73.30,9
ecom_marketing_pexels-karola-g-5625047.png,3,1.250,0.2158,13146,0.2466,0.000871,72.99,9
ecom_marketing_pexels-karola-g-5625047.png,3,1.500,0.2590,13011,0.2441,0.000879,72.50,10
ecom_marketing_pexels-karola-g-5625047.png,3,1.750,0.3022,12899,0.2420,0.000894,72.20,10
ecom_marketing_pexels-karola-g-5625047.png,3,2.000,0.3454,12800,0.2402,0.000907,71.26,10
ecom_marketing_pexels-karola-g-5625047.png,3,2.500,0.4317,12625,0.2369,0.000934,70.69,9
ecom_marketing_pexels-karola-g-5625047.png,3,3.000,0.5180,12432,0.2332,0.000964,69.81,10
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,0.5,0.250,0.0455,168482,3.0858,0.000295,88.92,15
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,0.5,0.500,0.0910,164988,3.0218,0.000308,88.58,15
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,0.5,0.750,0.1366,161245,2.9532,0.000320,88.23,14
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,0.5,1.000,0.1821,158014,2.8940,0.000334,87.96,14
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,0.5,1.250,0.2276,154978,2.8384,0.000349,87.66,14
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,0.5,1.500,0.2731,151852,2.7812,0.000363,87.32,14
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,0.5,1.750,0.3186,148939,2.7278,0.000377,87.06,14
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,0.5,2.000,0.3642,145576,2.6662,0.000390,86.72,14
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,0.5,2.500,0.4552,140085,2.5657,0.000419,86.20,14
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,0.5,3.000,0.5462,134418,2.4619,0.000447,85.60,14
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,1,0.250,0.0455,91286,1.6719,0.000640,83.20,13
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,1,0.500,0.0910,87912,1.6101,0.000655,82.83,12
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,1,0.750,0.1366,84846,1.5540,0.000670,82.52,13
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,1,1.000,0.1821,82040,1.5026,0.000688,82.24,12
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,1,1.250,0.2276,79362,1.4535,0.000707,81.94,12
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,1,1.500,0.2731,76874,1.4079,0.000725,81.65,12
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,1,1.750,0.3186,74557,1.3655,0.000745,81.36,12
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,1,2.000,0.3642,72389,1.3258,0.000768,81.06,12
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,1,2.500,0.4552,68335,1.2516,0.000812,80.30,11
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,1,3.000,0.5462,64588,1.1829,0.000857,79.61,11
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,1.5,0.250,0.0487,61696,1.1300,0.000889,80.15,12
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,1.5,0.500,0.0973,58884,1.0785,0.000903,79.83,11
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,1.5,0.750,0.1460,56491,1.0346,0.000922,79.52,11
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,1.5,1.000,0.1946,54293,0.9944,0.000945,79.17,12
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,1.5,1.250,0.2433,52151,0.9551,0.000973,78.68,11
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,1.5,1.500,0.2919,50362,0.9224,0.001000,78.21,11
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,1.5,1.750,0.3406,48694,0.8918,0.001026,77.85,11
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,1.5,2.000,0.3892,47117,0.8629,0.001055,77.40,11
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,1.5,2.500,0.4865,44435,0.8138,0.001109,76.75,10
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,1.5,3.000,0.5839,42031,0.7698,0.001168,76.06,12
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,2,0.250,0.0530,46288,0.8478,0.001192,77.05,11
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,2,0.500,0.1059,44139,0.8084,0.001211,76.73,11
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,2,0.750,0.1589,42251,0.7738,0.001235,76.33,11
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,2,1.000,0.2119,40557,0.7428,0.001263,75.86,12
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,2,1.250,0.2648,39045,0.7151,0.001294,75.46,10
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,2,1.500,0.3178,37679,0.6901,0.001325,75.10,11
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,2,1.750,0.3707,36452,0.6676,0.001355,74.68,11
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,2,2.000,0.4237,35281,0.6462,0.001385,74.34,11
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,2,2.500,0.5296,33317,0.6102,0.001446,73.69,10
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,2,3.000,0.6356,31709,0.5808,0.001508,72.90,11
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,3,0.250,0.0621,32092,0.5878,0.001721,70.85,11
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,3,0.500,0.1241,30752,0.5632,0.001744,70.41,10
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,3,0.750,0.1862,29492,0.5401,0.001769,70.08,10
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,3,1.000,0.2483,28486,0.5217,0.001800,69.72,10
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,3,1.250,0.3103,27662,0.5066,0.001832,69.37,10
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,3,1.500,0.3724,26868,0.4921,0.001866,68.98,10
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,3,1.750,0.4345,26248,0.4807,0.001900,68.53,10
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,3,2.000,0.4966,25682,0.4704,0.001939,68.09,10
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,3,2.500,0.6207,24716,0.4527,0.002000,67.30,10
ecom_marketing_pexels-magda-ehlers-pexels-1339870.png,3,3.000,0.7448,23988,0.4393,0.002064,66.36,10
ecom_marketing_pexels-rdne-7563661.png,0.5,0.250,0.0257,184206,1.5351,0.000240,88.21,30
ecom_marketing_pexels-rdne-7563661.png,0.5,0.500,0.0513,179792,1.4983,0.000248,87.98,29
ecom_marketing_pexels-rdne-7563661.png,0.5,0.750,0.0770,175861,1.4655,0.000258,87.71,30
ecom_marketing_pexels-rdne-7563661.png,0.5,1.000,0.1027,171861,1.4322,0.000269,87.51,28
ecom_marketing_pexels-rdne-7563661.png,0.5,1.250,0.1284,168225,1.4019,0.000282,87.23,28
ecom_marketing_pexels-rdne-7563661.png,0.5,1.500,0.1540,164894,1.3741,0.000294,86.87,28
ecom_marketing_pexels-rdne-7563661.png,0.5,1.750,0.1797,161704,1.3475,0.000308,86.62,28
ecom_marketing_pexels-rdne-7563661.png,0.5,2.000,0.2054,158736,1.3228,0.000322,86.32,28
ecom_marketing_pexels-rdne-7563661.png,0.5,2.500,0.2567,153207,1.2767,0.000349,85.62,28
ecom_marketing_pexels-rdne-7563661.png,0.5,3.000,0.3081,148084,1.2340,0.000378,84.93,27
ecom_marketing_pexels-rdne-7563661.png,1,0.250,0.0257,99281,0.8273,0.000536,83.67,29
ecom_marketing_pexels-rdne-7563661.png,1,0.500,0.0513,96148,0.8012,0.000561,83.24,27
ecom_marketing_pexels-rdne-7563661.png,1,0.750,0.0770,93511,0.7793,0.000588,82.67,27
ecom_marketing_pexels-rdne-7563661.png,1,1.000,0.1027,91100,0.7592,0.000620,82.00,28
ecom_marketing_pexels-rdne-7563661.png,1,1.250,0.1284,88944,0.7412,0.000652,81.33,27
ecom_marketing_pexels-rdne-7563661.png,1,1.500,0.1540,86643,0.7220,0.000684,80.91,27
ecom_marketing_pexels-rdne-7563661.png,1,1.750,0.1797,84670,0.7056,0.000718,80.20,27
ecom_marketing_pexels-rdne-7563661.png,1,2.000,0.2054,82696,0.6891,0.000753,79.63,26
ecom_marketing_pexels-rdne-7563661.png,1,2.500,0.2567,79313,0.6609,0.000820,78.63,26
ecom_marketing_pexels-rdne-7563661.png,1,3.000,0.3081,76524,0.6377,0.000885,77.68,27
ecom_marketing_pexels-rdne-7563661.png,1.5,0.250,0.0293,76550,0.6379,0.000769,80.49,27
ecom_marketing_pexels-rdne-7563661.png,1.5,0.500,0.0587,73936,0.6161,0.000808,79.82,29
ecom_marketing_pexels-rdne-7563661.png,1.5,0.750,0.0880,71776,0.5981,0.000850,79.03,27
ecom_marketing_pexels-rdne-7563661.png,1.5,1.000,0.1174,69862,0.5822,0.000896,78.26,26
ecom_marketing_pexels-rdne-7563661.png,1.5,1.250,0.1467,68161,0.5680,0.000944,77.59,26
ecom_marketing_pexels-rdne-7563661.png,1.5,1.500,0.1760,66522,0.5544,0.000991,76.86,25
ecom_marketing_pexels-rdne-7563661.png,1.5,1.750,0.2054,64998,0.5416,0.001039,76.27,26
ecom_marketing_pexels-rdne-7563661.png,1.5,2.000,0.2347,63677,0.5306,0.001087,75.56,25
ecom_marketing_pexels-rdne-7563661.png,1.5,2.500,0.2934,61199,0.5100,0.001178,74.48,26
ecom_marketing_pexels-rdne-7563661.png,1.5,3.000,0.3521,59268,0.4939,0.001259,73.57,26
ecom_marketing_pexels-rdne-7563661.png,2,0.250,0.0344,64183,0.5349,0.001047,77.33,26
ecom_marketing_pexels-rdne-7563661.png,2,0.500,0.0688,62202,0.5183,0.001091,76.54,26
ecom_marketing_pexels-rdne-7563661.png,2,0.750,0.1033,60433,0.5036,0.001145,75.86,26
ecom_marketing_pexels-rdne-7563661.png,2,1.000,0.1377,58858,0.4905,0.001201,75.12,25
ecom_marketing_pexels-rdne-7563661.png,2,1.250,0.1721,57420,0.4785,0.001258,74.44,26
ecom_marketing_pexels-rdne-7563661.png,2,1.500,0.2065,56151,0.4679,0.001311,73.79,25
ecom_marketing_pexels-rdne-7563661.png,2,1.750,0.2410,55036,0.4586,0.001365,73.19,25
ecom_marketing_pexels-rdne-7563661.png,2,2.000,0.2754,53919,0.4493,0.001420,72.63,25
ecom_marketing_pexels-rdne-7563661.png,2,2.500,0.3442,52042,0.4337,0.001524,71.53,26
ecom_marketing_pexels-rdne-7563661.png,2,3.000,0.4131,50423,0.4202,0.001618,70.62,25
ecom_marketing_pexels-rdne-7563661.png,3,0.250,0.0453,51142,0.4262,0.001518,72.82,25
ecom_marketing_pexels-rdne-7563661.png,3,0.500,0.0906,49700,0.4142,0.001575,72.10,27
ecom_marketing_pexels-rdne-7563661.png,3,0.750,0.1359,48510,0.4042,0.001634,71.41,25
ecom_marketing_pexels-rdne-7563661.png,3,1.000,0.1812,47495,0.3958,0.001695,70.73,26
ecom_marketing_pexels-rdne-7563661.png,3,1.250,0.2265,46580,0.3882,0.001762,70.09,26
ecom_marketing_pexels-rdne-7563661.png,3,1.500,0.2717,45611,0.3801,0.001829,69.46,25
ecom_marketing_pexels-rdne-7563661.png,3,1.750,0.3170,44823,0.3735,0.001890,68.84,25
ecom_marketing_pexels-rdne-7563661.png,3,2.000,0.3623,44119,0.3677,0.001946,68.27,25
ecom_marketing_pexels-rdne-7563661.png,3,2.500,0.4529,42814,0.3568,0.002051,67.19,25
ecom_marketing_pexels-rdne-7563661.png,3,3.000,0.5435,41560,0.3463,0.002148,66.32,25
ecom_marketing_pexels-shvetsa-6899154.png,0.5,0.250,0.0033,61900,0.5158,0.000096,88.91,27
ecom_marketing_pexels-shvetsa-6899154.png,0.5,0.500,0.0065,61361,0.5113,0.000097,88.81,26
